Expert_ID,theme,from,to
Expert_022,Tema 1,Conciencia ambiental,Sustentabilidad
Expert_022,Tema 1,Conciencia ambiental,Valor cultural
Expert_022,Tema 1,Dinámica costera,Geografia
Expert_022,Tema 1,Dinámica costera,Sustentabilidad
Expert_022,Tema 1,Dinámica costera,Valor cultural
Expert_022,Tema 1,Geografia,Sustentabilidad
Expert_022,Tema 1,Geografia,Valor cultural
Expert_022,Tema 1,Sustentabilidad,Valor cultural
Expert_022,Tema 2,Biodiversidad,Ciclos biogeoquímicos
Expert_022,Tema 2,Biodiversidad,Especies clave
Expert_022,Tema 2,Biodiversidad,Evolución
Expert_022,Tema 2,Biodiversidad,Oceanografía física
Expert_022,Tema 2,Biodiversidad,Regulación de la biodiversidad global
Expert_022,Tema 2,Biodiversidad,Servicios ecosistemicos
Expert_022,Tema 2,Ciclos biogeoquímicos,Especies clave
Expert_022,Tema 2,Ciclos biogeoquímicos,Evolución
Expert_022,Tema 2,Ciclos biogeoquímicos,Oceanografía física
Expert_022,Tema 2,Ciclos biogeoquímicos,Regulación de la biodiversidad global
Expert_022,Tema 2,Ciclos biogeoquímicos,Servicios ecosistemicos
Expert_022,Tema 2,Especies clave,Evolución
Expert_022,Tema 2,Especies clave,Oceanografía física
Expert_022,Tema 2,Especies clave,Regulación de la biodiversidad global
Expert_022,Tema 2,Especies clave,Servicios ecosistemicos
Expert_022,Tema 2,Evolución,Oceanografía física
Expert_022,Tema 2,Evolución,Regulación de la biodiversidad global
Expert_022,Tema 2,Evolución,Servicios ecosistemicos
Expert_022,Tema 2,Oceanografía física,Regulación de la biodiversidad global
Expert_022,Tema 2,Oceanografía física,Servicios ecosistemicos
Expert_022,Tema 2,Regulación de la biodiversidad global,Servicios ecosistemicos
Expert_022,Tema 3,Ciencias marinas,Conservación
Expert_022,Tema 3,Ciencias marinas,Contaminación
Expert_022,Tema 3,Ciencias marinas,Regulación climática
Expert_022,Tema 3,Conservación,Contaminación
Expert_022,Tema 3,Conservación,Regulación climática
Expert_022,Tema 3,Contaminación,Regulación climática
Expert_023,Tema 1,Amenazas humanas,Cambio climático
Expert_023,Tema 1,Amenazas humanas,Contaminación
Expert_023,Tema 1,Cambio climático,Contaminación
Expert_023,Tema 2,Aspectos socio-económicos,Bienestar humano
Expert_023,Tema 2,Aspectos socio-económicos,Regulación climática
Expert_023,Tema 2,Aspectos socio-económicos,Regulación de la biodiversidad global
Expert_023,Tema 2,Aspectos socio-económicos,Servicios ecosistemicos
Expert_023,Tema 2,Aspectos socio-económicos,Sustentabilidad
Expert_023,Tema 2,Aspectos socio-económicos,Valor cultural
Expert_023,Tema 2,Bienestar humano,Regulación climática
Expert_023,Tema 2,Bienestar humano,Regulación de la biodiversidad global
Expert_023,Tema 2,Bienestar humano,Servicios ecosistemicos
Expert_023,Tema 2,Bienestar humano,Sustentabilidad
Expert_023,Tema 2,Bienestar humano,Valor cultural
Expert_023,Tema 2,Regulación climática,Regulación de la biodiversidad global
Expert_023,Tema 2,Regulación climática,Servicios ecosistemicos
Expert_023,Tema 2,Regulación climática,Sustentabilidad
Expert_023,Tema 2,Regulación climática,Valor cultural
Expert_023,Tema 2,Regulación de la biodiversidad global,Servicios ecosistemicos
Expert_023,Tema 2,Regulación de la biodiversidad global,Sustentabilidad
Expert_023,Tema 2,Regulación de la biodiversidad global,Valor cultural
Expert_023,Tema 2,Servicios ecosistemicos,Sustentabilidad
Expert_023,Tema 2,Servicios ecosistemicos,Valor cultural
Expert_023,Tema 2,Sustentabilidad,Valor cultural
Expert_023,Tema 3,Biodiversidad,Conservación
Expert_023,Tema 3,Biodiversidad,Especies clave
Expert_023,Tema 3,Conservación,Especies clave
Expert_023,Tema 4,Ciclos biogeoquímicos,Ciencias marinas
Expert_023,Tema 4,Ciclos biogeoquímicos,Conciencia ambiental
Expert_023,Tema 4,Ciclos biogeoquímicos,Dinámica costera
Expert_023,Tema 4,Ciclos biogeoquímicos,Evolución
Expert_023,Tema 4,Ciclos biogeoquímicos,Geografia
Expert_023,Tema 4,Ciclos biogeoquímicos,Oceanografía física
Expert_023,Tema 4,Ciencias marinas,Conciencia ambiental
Expert_023,Tema 4,Ciencias marinas,Dinámica costera
Expert_023,Tema 4,Ciencias marinas,Evolución
Expert_023,Tema 4,Ciencias marinas,Geografia
Expert_023,Tema 4,Ciencias marinas,Oceanografía física
Expert_023,Tema 4,Conciencia ambiental,Dinámica costera
Expert_023,Tema 4,Conciencia ambiental,Evolución
Expert_023,Tema 4,Conciencia ambiental,Geografia
Expert_023,Tema 4,Conciencia ambiental,Oceanografía física
Expert_023,Tema 4,Dinámica costera,Evolución
Expert_023,Tema 4,Dinámica costera,Geografia
Expert_023,Tema 4,Dinámica costera,Oceanografía física
Expert_023,Tema 4,Evolución,Geografia
Expert_023,Tema 4,Evolución,Oceanografía física
Expert_023,Tema 4,Geografia,Oceanografía física
Expert_024,-,NA,NA
Expert_024,Tema 1,Amenazas humanas,Cambio climático
Expert_024,Tema 1,Amenazas humanas,Contaminación
Expert_024,Tema 1,Amenazas humanas,Regulación climática
Expert_024,Tema 1,Cambio climático,Contaminación
Expert_024,Tema 1,Cambio climático,Regulación climática
Expert_024,Tema 1,Contaminación,Regulación climática
Expert_024,Tema 2,Aspectos socio-económicos,Bienestar humano
Expert_024,Tema 2,Aspectos socio-económicos,Conciencia ambiental
Expert_024,Tema 2,Aspectos socio-económicos,Conservación
Expert_024,Tema 2,Aspectos socio-económicos,Especies clave
Expert_024,Tema 2,Aspectos socio-económicos,Regulación de la biodiversidad global
Expert_024,Tema 2,Aspectos socio-económicos,Servicios ecosistemicos
Expert_024,Tema 2,Aspectos socio-económicos,Sustentabilidad
Expert_024,Tema 2,Aspectos socio-económicos,Valor cultural
Expert_024,Tema 2,Bienestar humano,Conciencia ambiental
Expert_024,Tema 2,Bienestar humano,Conservación
Expert_024,Tema 2,Bienestar humano,Especies clave
Expert_024,Tema 2,Bienestar humano,Regulación de la biodiversidad global
Expert_024,Tema 2,Bienestar humano,Servicios ecosistemicos
Expert_024,Tema 2,Bienestar humano,Sustentabilidad
Expert_024,Tema 2,Bienestar humano,Valor cultural
Expert_024,Tema 2,Conciencia ambiental,Conservación
Expert_024,Tema 2,Conciencia ambiental,Especies clave
Expert_024,Tema 2,Conciencia ambiental,Regulación de la biodiversidad global
Expert_024,Tema 2,Conciencia ambiental,Servicios ecosistemicos
Expert_024,Tema 2,Conciencia ambiental,Sustentabilidad
Expert_024,Tema 2,Conciencia ambiental,Valor cultural
Expert_024,Tema 2,Conservación,Especies clave
Expert_024,Tema 2,Conservación,Regulación de la biodiversidad global
Expert_024,Tema 2,Conservación,Servicios ecosistemicos
Expert_024,Tema 2,Conservación,Sustentabilidad
Expert_024,Tema 2,Conservación,Valor cultural
Expert_024,Tema 2,Especies clave,Regulación de la biodiversidad global
Expert_024,Tema 2,Especies clave,Servicios ecosistemicos
Expert_024,Tema 2,Especies clave,Sustentabilidad
Expert_024,Tema 2,Especies clave,Valor cultural
Expert_024,Tema 2,Regulación de la biodiversidad global,Servicios ecosistemicos
Expert_024,Tema 2,Regulación de la biodiversidad global,Sustentabilidad
Expert_024,Tema 2,Regulación de la biodiversidad global,Valor cultural
Expert_024,Tema 2,Servicios ecosistemicos,Sustentabilidad
Expert_024,Tema 2,Servicios ecosistemicos,Valor cultural
Expert_024,Tema 2,Sustentabilidad,Valor cultural
Expert_024,Tema 3,Biodiversidad,Ciclos biogeoquímicos
Expert_024,Tema 3,Biodiversidad,Ciencias marinas
Expert_024,Tema 3,Biodiversidad,Dinámica costera
Expert_024,Tema 3,Biodiversidad,Evolución
Expert_024,Tema 3,Biodiversidad,Geografia
Expert_024,Tema 3,Biodiversidad,Oceanografía física
Expert_024,Tema 3,Ciclos biogeoquímicos,Ciencias marinas
Expert_024,Tema 3,Ciclos biogeoquímicos,Dinámica costera
Expert_024,Tema 3,Ciclos biogeoquímicos,Evolución
Expert_024,Tema 3,Ciclos biogeoquímicos,Geografia
Expert_024,Tema 3,Ciclos biogeoquímicos,Oceanografía física
Expert_024,Tema 3,Ciencias marinas,Dinámica costera
Expert_024,Tema 3,Ciencias marinas,Evolución
Expert_024,Tema 3,Ciencias marinas,Geografia
Expert_024,Tema 3,Ciencias marinas,Oceanografía física
Expert_024,Tema 3,Dinámica costera,Evolución
Expert_024,Tema 3,Dinámica costera,Geografia
Expert_024,Tema 3,Dinámica costera,Oceanografía física
Expert_024,Tema 3,Evolución,Geografia
Expert_024,Tema 3,Evolución,Oceanografía física
Expert_024,Tema 3,Geografia,Oceanografía física
Expert_025,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_025,Tema 1,Amenazas humanas,Bienestar humano
Expert_025,Tema 1,Amenazas humanas,Conciencia ambiental
Expert_025,Tema 1,Amenazas humanas,Conservación
Expert_025,Tema 1,Amenazas humanas,Servicios ecosistemicos
Expert_025,Tema 1,Amenazas humanas,Sustentabilidad
Expert_025,Tema 1,Amenazas humanas,Valor cultural
Expert_025,Tema 1,Aspectos socio-económicos,Bienestar humano
Expert_025,Tema 1,Aspectos socio-económicos,Conciencia ambiental
Expert_025,Tema 1,Aspectos socio-económicos,Conservación
Expert_025,Tema 1,Aspectos socio-económicos,Servicios ecosistemicos
Expert_025,Tema 1,Aspectos socio-económicos,Sustentabilidad
Expert_025,Tema 1,Aspectos socio-económicos,Valor cultural
Expert_025,Tema 1,Bienestar humano,Conciencia ambiental
Expert_025,Tema 1,Bienestar humano,Conservación
Expert_025,Tema 1,Bienestar humano,Servicios ecosistemicos
Expert_025,Tema 1,Bienestar humano,Sustentabilidad
Expert_025,Tema 1,Bienestar humano,Valor cultural
Expert_025,Tema 1,Conciencia ambiental,Conservación
Expert_025,Tema 1,Conciencia ambiental,Servicios ecosistemicos
Expert_025,Tema 1,Conciencia ambiental,Sustentabilidad
Expert_025,Tema 1,Conciencia ambiental,Valor cultural
Expert_025,Tema 1,Conservación,Servicios ecosistemicos
Expert_025,Tema 1,Conservación,Sustentabilidad
Expert_025,Tema 1,Conservación,Valor cultural
Expert_025,Tema 1,Servicios ecosistemicos,Sustentabilidad
Expert_025,Tema 1,Servicios ecosistemicos,Valor cultural
Expert_025,Tema 1,Sustentabilidad,Valor cultural
Expert_025,Tema 2,Biodiversidad,Cambio climático
Expert_025,Tema 2,Biodiversidad,Ciclos biogeoquímicos
Expert_025,Tema 2,Biodiversidad,Ciencias marinas
Expert_025,Tema 2,Biodiversidad,Especies clave
Expert_025,Tema 2,Biodiversidad,Evolución
Expert_025,Tema 2,Biodiversidad,Regulación de la biodiversidad global
Expert_025,Tema 2,Cambio climático,Ciclos biogeoquímicos
Expert_025,Tema 2,Cambio climático,Ciencias marinas
Expert_025,Tema 2,Cambio climático,Especies clave
Expert_025,Tema 2,Cambio climático,Evolución
Expert_025,Tema 2,Cambio climático,Regulación de la biodiversidad global
Expert_025,Tema 2,Ciclos biogeoquímicos,Ciencias marinas
Expert_025,Tema 2,Ciclos biogeoquímicos,Especies clave
Expert_025,Tema 2,Ciclos biogeoquímicos,Evolución
Expert_025,Tema 2,Ciclos biogeoquímicos,Regulación de la biodiversidad global
Expert_025,Tema 2,Ciencias marinas,Especies clave
Expert_025,Tema 2,Ciencias marinas,Evolución
Expert_025,Tema 2,Ciencias marinas,Regulación de la biodiversidad global
Expert_025,Tema 2,Especies clave,Evolución
Expert_025,Tema 2,Especies clave,Regulación de la biodiversidad global
Expert_025,Tema 2,Evolución,Regulación de la biodiversidad global
Expert_025,Tema 4,Dinámica costera,Geografia
Expert_025,Tema 4,Dinámica costera,Oceanografía física
Expert_025,Tema 4,Dinámica costera,Regulación climática
Expert_025,Tema 4,Geografia,Oceanografía física
Expert_025,Tema 4,Geografia,Regulación climática
Expert_025,Tema 4,Oceanografía física,Regulación climática
Expert_025,no procede,NA,NA
Expert_026,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_026,Tema 1,Amenazas humanas,Bienestar humano
Expert_026,Tema 1,Amenazas humanas,Conciencia ambiental
Expert_026,Tema 1,Amenazas humanas,Contaminación
Expert_026,Tema 1,Amenazas humanas,Sustentabilidad
Expert_026,Tema 1,Amenazas humanas,Valor cultural
Expert_026,Tema 1,Aspectos socio-económicos,Bienestar humano
Expert_026,Tema 1,Aspectos socio-económicos,Conciencia ambiental
Expert_026,Tema 1,Aspectos socio-económicos,Contaminación
Expert_026,Tema 1,Aspectos socio-económicos,Sustentabilidad
Expert_026,Tema 1,Aspectos socio-económicos,Valor cultural
Expert_026,Tema 1,Bienestar humano,Conciencia ambiental
Expert_026,Tema 1,Bienestar humano,Contaminación
Expert_026,Tema 1,Bienestar humano,Sustentabilidad
Expert_026,Tema 1,Bienestar humano,Valor cultural
Expert_026,Tema 1,Conciencia ambiental,Contaminación
Expert_026,Tema 1,Conciencia ambiental,Sustentabilidad
Expert_026,Tema 1,Conciencia ambiental,Valor cultural
Expert_026,Tema 1,Contaminación,Sustentabilidad
Expert_026,Tema 1,Contaminación,Valor cultural
Expert_026,Tema 1,Sustentabilidad,Valor cultural
Expert_026,Tema 2,Biodiversidad,Cambio climático
Expert_026,Tema 3,Ciclos biogeoquímicos,Ciencias marinas
Expert_026,Tema 3,Ciclos biogeoquímicos,Dinámica costera
Expert_026,Tema 3,Ciclos biogeoquímicos,Oceanografía física
Expert_026,Tema 3,Ciclos biogeoquímicos,Regulación climática
Expert_026,Tema 3,Ciencias marinas,Dinámica costera
Expert_026,Tema 3,Ciencias marinas,Oceanografía física
Expert_026,Tema 3,Ciencias marinas,Regulación climática
Expert_026,Tema 3,Dinámica costera,Oceanografía física
Expert_026,Tema 3,Dinámica costera,Regulación climática
Expert_026,Tema 3,Oceanografía física,Regulación climática
Expert_026,Tema 4,Conservación,Especies clave
Expert_026,Tema 4,Conservación,Evolución
Expert_026,Tema 4,Conservación,Geografia
Expert_026,Tema 4,Conservación,Regulación de la biodiversidad global
Expert_026,Tema 4,Conservación,Servicios ecosistemicos
Expert_026,Tema 4,Especies clave,Evolución
Expert_026,Tema 4,Especies clave,Geografia
Expert_026,Tema 4,Especies clave,Regulación de la biodiversidad global
Expert_026,Tema 4,Especies clave,Servicios ecosistemicos
Expert_026,Tema 4,Evolución,Geografia
Expert_026,Tema 4,Evolución,Regulación de la biodiversidad global
Expert_026,Tema 4,Evolución,Servicios ecosistemicos
Expert_026,Tema 4,Geografia,Regulación de la biodiversidad global
Expert_026,Tema 4,Geografia,Servicios ecosistemicos
Expert_026,Tema 4,Regulación de la biodiversidad global,Servicios ecosistemicos
Expert_027,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_027,Tema 1,Amenazas humanas,Bienestar humano
Expert_027,Tema 1,Amenazas humanas,Dinámica costera
Expert_027,Tema 1,Amenazas humanas,Valor cultural
Expert_027,Tema 1,Aspectos socio-económicos,Bienestar humano
Expert_027,Tema 1,Aspectos socio-económicos,Dinámica costera
Expert_027,Tema 1,Aspectos socio-económicos,Valor cultural
Expert_027,Tema 1,Bienestar humano,Dinámica costera
Expert_027,Tema 1,Bienestar humano,Valor cultural
Expert_027,Tema 1,Dinámica costera,Valor cultural
Expert_027,Tema 2,Biodiversidad,Cambio climático
Expert_027,Tema 2,Biodiversidad,Ciclos biogeoquímicos
Expert_027,Tema 2,Biodiversidad,Ciencias marinas
Expert_027,Tema 2,Biodiversidad,Especies clave
Expert_027,Tema 2,Biodiversidad,Evolución
Expert_027,Tema 2,Biodiversidad,Geografia
Expert_027,Tema 2,Biodiversidad,Oceanografía física
Expert_027,Tema 2,Cambio climático,Ciclos biogeoquímicos
Expert_027,Tema 2,Cambio climático,Ciencias marinas
Expert_027,Tema 2,Cambio climático,Especies clave
Expert_027,Tema 2,Cambio climático,Evolución
Expert_027,Tema 2,Cambio climático,Geografia
Expert_027,Tema 2,Cambio climático,Oceanografía física
Expert_027,Tema 2,Ciclos biogeoquímicos,Ciencias marinas
Expert_027,Tema 2,Ciclos biogeoquímicos,Especies clave
Expert_027,Tema 2,Ciclos biogeoquímicos,Evolución
Expert_027,Tema 2,Ciclos biogeoquímicos,Geografia
Expert_027,Tema 2,Ciclos biogeoquímicos,Oceanografía física
Expert_027,Tema 2,Ciencias marinas,Especies clave
Expert_027,Tema 2,Ciencias marinas,Evolución
Expert_027,Tema 2,Ciencias marinas,Geografia
Expert_027,Tema 2,Ciencias marinas,Oceanografía física
Expert_027,Tema 2,Especies clave,Evolución
Expert_027,Tema 2,Especies clave,Geografia
Expert_027,Tema 2,Especies clave,Oceanografía física
Expert_027,Tema 2,Evolución,Geografia
Expert_027,Tema 2,Evolución,Oceanografía física
Expert_027,Tema 2,Geografia,Oceanografía física
Expert_027,Tema 3,Conciencia ambiental,Conservación
Expert_027,Tema 3,Conciencia ambiental,Contaminación
Expert_027,Tema 3,Conciencia ambiental,Servicios ecosistemicos
Expert_027,Tema 3,Conciencia ambiental,Sustentabilidad
Expert_027,Tema 3,Conservación,Contaminación
Expert_027,Tema 3,Conservación,Servicios ecosistemicos
Expert_027,Tema 3,Conservación,Sustentabilidad
Expert_027,Tema 3,Contaminación,Servicios ecosistemicos
Expert_027,Tema 3,Contaminación,Sustentabilidad
Expert_027,Tema 3,Servicios ecosistemicos,Sustentabilidad
